Vysoká škola,Názov projektu,Identifikačné číslo projektu podľa zmluvy,Spôsob zverejnenia verejnej výzvy na podávanie súťažných návrhov,"Názov programu, v rámci ktorého získal projekt podporu","Názov inštitúcie, ktorá podporu poskytla",Rok začiatku riešenia projektu,Rok skončenia riešenia projektu,"Priezvisko, meno a tituly zodpovedného riešiteľa projektu","Názov pracoviska, na ktorom sa projekt riešil - riešitelia",Výška finančných prostriedkov v kategórii BV v období od 1.1. do 31.12.2021,Výška finančných prostriedkov v kategórii KV v období od 1.1. do 31.12.2021,Charakter grantov,A/N,Komentár CVTI SR
Univerzita Komenského v Bratislave,Biomonitorovacia štúdia expozície slovenskej populácie náhrade ftalátových plastifikátorov Hexamoll® DINCH,APVV-20-0462,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"RNDr. Górová Renáta, PhD.",Univerzita Komenského v Bratislave - Prírodovedecká fakulta ,"27,300.00 €",0.00 €,Aplikovaný výskum,A,
,"Zlepšenie prajavov starnutia pravidelným cvičením: multi-orgánový integratívny prístup k molekulovej, metabolickej a štrukturálnej adaptácii na cvičenie",APVV-20-0466,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"doc. MUDr. Ukropcová Barbara, PhD.","Biomedicínske centrum SAV, v. v. i. - Ústav experimentálnej endokrinológie","41,932.00 €",0.00 €,Základný výskum,A,
,Rýchla identifikácia patogénov u pacientov v sepse využitím treťogeneračného nanopórového sekvenovanie v reálnom čase,APVV-20-0472,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,"doc. MUDr. Hodosy Julius, PhD., MPH",GENETON s.r.o.,"10,526.00 €",0.00 €,Základný výskum,A,
Univerzita Komenského v Bratislave,Rýchla identifikácia patogénov u pacientov v sepse využitím treťogeneračného nanopórového sekvenovanie v reálnom čase,APVV-20-0472,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,"doc. MUDr. Hodosy Julius, PhD., MPH",Univerzita Komenského v Bratislave - Lekárska fakulta ,"41,000.00 €",0.00 €,Základný výskum,A,
,PROstate biomarker based on GLYcans for prostate CANcer management,APVV-20-0476,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2023,"Ing. Bertók Tomáš, PhD.",Glycanostics s.r.o.,"79,773.00 €",0.00 €,Aplikovaný výskum,A,
,Cytokínové profilovanie v spojení s imunotargetingom karbonickej anhydrázy IX ako perspektívny nástroj v diagnostike a liečbe rakoviny pankreasu.,APVV-20-0480,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Mgr. Švastová Eliška, PhD.","Biomedicínske centrum SAV, v. v. i. - Virologický ústav","24,949.00 €",0.00 €,Základný výskum,A,
,Cytokínové profilovanie v spojení s imunotargetingom karbonickej anhydrázy IX ako perspektívny nástroj v diagnostike a liečbe rakoviny pankreasu.,APVV-20-0480,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Mgr. Švastová Eliška, PhD.","MABPRO, a.s.","6,250.00 €",0.00 €,Základný výskum,A,
Žilinská univerzita v Žiline,Stratégia trvalej udržateľnosti športovej organizácie v podmienkach Slovenskej republiky,APVV-20-0481,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"doc. Ing. Varmus Michal, PhD.",Žilinská univerzita v Žiline - Fakulta riadenia a informatiky ,"33,320.00 €",0.00 €,Aplikovaný výskum,A,
,Využitie nanomedicíny v boji proti rakovine pankreasu prostredníctvom zacielenia nádorovo-asociovanej karbonickej anhydrázy IX.,APVV-20-0485,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"RNDr. Csáderová Lucia, PhD.","Biomedicínske centrum SAV, v. v. i. - Virologický ústav","13,075.00 €",0.00 €,Základný výskum,A,
,Využitie nanomedicíny v boji proti rakovine pankreasu prostredníctvom zacielenia nádorovo-asociovanej karbonickej anhydrázy IX.,APVV-20-0485,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"RNDr. Csáderová Lucia, PhD.","Centrum pre využitie pokročilých materiálov SAV, v. v. i.","7,982.00 €",0.00 €,Základný výskum,A,
,Využitie nanomedicíny v boji proti rakovine pankreasu prostredníctvom zacielenia nádorovo-asociovanej karbonickej anhydrázy IX.,APVV-20-0485,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"RNDr. Csáderová Lucia, PhD.","Fyzikálny ústav SAV, v. v. i.","4,752.00 €",0.00 €,Základný výskum,A,
,Inovatívna antisense terapeutická platforma pre CKD - chronické ochorenie obličiek ,APVV-20-0494,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Mgr. Bábelová Andrea, PhD.","Biomedicínske centrum SAV, v. v. i. - Ústav experimentálnej onkológie","9,922.00 €",0.00 €,Základný výskum,A,
,Inovatívna antisense terapeutická platforma pre CKD - chronické ochorenie obličiek ,APVV-20-0494,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Mgr. Bábelová Andrea, PhD.","Centrum biovied SAV, v. v. i. - Ústav molekulárnej fyziológie a genetiky",732.00 €,0.00 €,Základný výskum,A,
,Inovatívna antisense terapeutická platforma pre CKD - chronické ochorenie obličiek ,APVV-20-0494,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Mgr. Bábelová Andrea, PhD.",SELECTA BIOTECH SE,"12,725.00 €",0.00 €,Základný výskum,A,
,Sledovať peniaze - Rozšifrovanie väzby medzi sektorom tieňového bankovníctva a nelegitímnymi finančnými tokmi,APVV-20-0499,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Ing. Širaňová Mária, PhD., M.A.","Ekonomický ústav SAV, v. v. i.","25,807.00 €",0.00 €,Základný výskum,A,
,Výskum metód na zvýšenie kvality a životnosti hybridných výkonových polovodičových modulov,APVV-20-0500,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"doc. Ing. Frivaldský Michal, PhD.","SEMIKRON, s.r.o.","15,981.00 €",0.00 €,Aplikovaný výskum,A,
Žilinská univerzita v Žiline,Výskum metód na zvýšenie kvality a životnosti hybridných výkonových polovodičových modulov,APVV-20-0500,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"doc. Ing. Frivaldský Michal, PhD.",Žilinská univerzita v Žiline - Fakulta elektrotechniky a informačných technológií,"14,287.00 €",0.00 €,Aplikovaný výskum,A,
,Odolnosť precipitačne vytvrdených komplexných koncentrovaných zliatin voči vodíkovému krehnutiu,APVV-20-0505,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,"Ing. Lapin Juraj, DrSc.","Ústav materiálov a mechaniky strojov SAV, v. v. i.","40,000.00 €",0.00 €,Základný výskum,A,
Univerzita Pavla Jozefa Šafárika v Košiciach,Pokročilé superparamagnetické nanočastice pre biomedicínske aplikácie,APVV-20-0512,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"doc. RNDr. Zelenakova Adriana, PhD.",Univerzita Pavla Jozefa Šafárika v Košiciach - Prírodovedecká fakulta ,"16,999.00 €",0.00 €,Základný výskum,A,
Univerzita veterinárskeho lekárstva a farmácie v Košiciach,Pokročilé superparamagnetické nanočastice pre biomedicínske aplikácie,APVV-20-0512,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"doc. RNDr. Zelenakova Adriana, PhD.",Univerzita veterinárskeho lekárstva a farmácie v Košiciach,"3,713.00 €",0.00 €,Základný výskum,A,
,Dvojsečný meč plazminogénového systému: Od udržiavania homeostázy po COVID-19,APVV-20-0513,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Mgr. Leksa Vladimir, PhD.","Neuroimunologický ústav SAV, v. v. i.","3,018.00 €",0.00 €,Základný výskum,A,
,Dvojsečný meč plazminogénového systému: Od udržiavania homeostázy po COVID-19,APVV-20-0513,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Mgr. Leksa Vladimir, PhD.","Ústav molekulárnej biológie SAV, v. v. i.","16,896.00 €",0.00 €,Základný výskum,A,
Technická univerzita v Košiciach,Výskum vplyvu technologických parametrov obrábania abrazívnym vodným prúdom na integritu povrchu nástrojových ocelí,APVV-20-0514,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Dr.h.c. prof. Ing. Zajac Jozef, CSc.","Technická univerzita v Košiciach - Fakulta výrobných technológií, Prešov ","28,297.00 €",0.00 €,Aplikovaný výskum,A,
,Význam zdrojov obsidiánu na Slovensku v období paleolitu až eneolitu,APVV-20-0521,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"PhDr. Cheben Ivan, CSc.","Archeologický ústav SAV, v. v. i.","20,444.00 €",0.00 €,Základný výskum,A,
,Politická socializácia na území Slovenska v rokoch 1848 - 1993,APVV-20-0526,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"doc. Šoltés Peter, PhD.","Historický ústav SAV, v. v. i.","23,725.00 €",0.00 €,Základný výskum,A,
Univerzita Pavla Jozefa Šafárika v Košiciach,Novel semiconductors and catalysts for production of green hydrogen,APVV-20-0528,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,"Mgr. Čendula Peter, PhD.",Univerzita Pavla Jozefa Šafárika v Košiciach - Prírodovedecká fakulta ,"12,797.00 €",0.00 €,Základný výskum,A,
Žilinská univerzita v Žiline,Novel semiconductors and catalysts for production of green hydrogen,APVV-20-0528,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,"Mgr. Čendula Peter, PhD.",Žilinská univerzita v Žiline - Fakulta elektrotechniky a informačných technológií,"12,600.00 €",0.00 €,Základný výskum,A,
,Experimentálne štúdium deformácie a elektromagnetických vlastností atómových jadier.,APVV-20-0532,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Mgr. Venhart Martin, PhD.","Fyzikálny ústav SAV, v. v. i.","41,322.00 €",0.00 €,Základný výskum,A,
,Viac-cieľový prístup k rôznorodým molekulovým mechanizmom diabetických komplikácií a iných ochorení súvisiacich s toxicitou glukózy,APVV-20-0543,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"RNDr. Májeková Magdaléna, PhD.","Centrum experimentálnej medicíny SAV, v. v. i. - Ústav experimentálnej farmakológie a toxikológie","21,034.00 €",0.00 €,Základný výskum,A,
,Chronické ionizujúce žiarenie narúša odolnosť vodných rastlín voči škodcom: Štúdium a validácia biochemických mechanizmov,APVV-20-0545,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Master of Science Danchenko Maksym, PhD.","Centrum biológie rastlín a biodiverzity SAV, v. v. i.","15,000.00 €",0.00 €,Základný výskum,A,
,Chronické ionizujúce žiarenie narúša odolnosť vodných rastlín voči škodcom: Štúdium a validácia biochemických mechanizmov,APVV-20-0545,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Master of Science Danchenko Maksym, PhD.","Chemický ústav SAV, v. v. i.","5,000.00 €",0.00 €,Základný výskum,A,
Technická univerzita v Košiciach,Inovatívne meranie rýchlosti letu netradičných lietajúcich zariadení,APVV-20-0546,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,"doc. Ing. Főző Ladislav, PhD.",Technická univerzita v Košiciach - Letecká fakulta ,"69,880.00 €",0.00 €,Aplikovaný výskum,A,
,Analýza vplyvu prostredia na zariadenia energetického priemyslu metódami umelej inteligencie a cloudového počítania,APVV-20-0548,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2023,"Ing. Kvassay Marcel, PhD.","Ústav informatiky SAV, v. v. i.","25,874.00 €",0.00 €,Aplikovaný výskum,A,
,Analýza vplyvu prostredia na zariadenia energetického priemyslu metódami umelej inteligencie a cloudového počítania,APVV-20-0548,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2023,"Ing. Kvassay Marcel, PhD.","VUJE, a.s.","50,309.00 €",0.00 €,Aplikovaný výskum,A,
,Minimalizácia zanášky dlhovláknitých buničín pri výrobe tissue papierov,APVV-20-0551,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,Ing. Balberčák Jozef,Výskumný ústav papiera a celulózy a.s.,"42,506.00 €",0.00 €,Aplikovaný výskum,A,
,Výskum implementácie nových meracích metód na kalibráciu meracích systémov pre priemyselnú metrologickú prax,APVV-20-0561,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"prof. Ing. Czan Andrej, PhD.","Slovenská legálna metrológia, n.o.","14,681.00 €",0.00 €,Aplikovaný výskum,A,
Žilinská univerzita v Žiline,Výskum implementácie nových meracích metód na kalibráciu meracích systémov pre priemyselnú metrologickú prax,APVV-20-0561,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"prof. Ing. Czan Andrej, PhD.",Žilinská univerzita v Žiline - Strojnícka fakulta ,"14,401.00 €",0.00 €,Aplikovaný výskum,A,
,Development of technology of organic electrochemical and electrolyte-gated transistors for bioelectronics applications,APVV-20-0564,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,"Ing. Mičjan Michal, PhD.",POWERTEC s.r.o.,"31,677.00 €",0.00 €,Aplikovaný výskum,A,
Univerzita Komenského v Bratislave,Development of technology of organic electrochemical and electrolyte-gated transistors for bioelectronics applications,APVV-20-0564,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,"Ing. Mičjan Michal, PhD.",Univerzita Komenského v Bratislave - Prírodovedecká fakulta ,"8,393.00 €",0.00 €,Aplikovaný výskum,A,
Univerzita Komenského v Bratislave,Elektrické výboje v kontakte s katalyzátormi a využitie plazmovej katalýzy na čistenie výfukových plynov,APVV-20-0566,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"doc. RNDr. Hensel Karol, PhD.","Univerzita Komenského v Bratislave - Fakulta matematiky, fyziky a informatiky ","14,847.00 €",0.00 €,Základný výskum,A,
,Účinky medzinárodných zmlúv v právnom poriadku Európskej únie a Slovenskej republiky,APVV-20-0567,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"prof. Dr. Ing. JUDr. Siman Michael, PhD.","EUROIURIS - Európske právne centrum, o.z.","5,837.00 €",0.00 €,Základný výskum,A,
Paneurópska vysoká škola,Účinky medzinárodných zmlúv v právnom poriadku Európskej únie a Slovenskej republiky,APVV-20-0567,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"prof. Dr. Ing. JUDr. Siman Michael, PhD.",Paneurópska vysoká škola - Fakulta práva ,"23,693.00 €",0.00 €,Základný výskum,A,
,Inteligentné riadenie tokov práce v cloude pre dynamické a metrikami optimalizované nasadzovanie aplikácií,APVV-20-0571,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2023,"doc. Ing. Hluchý Ladislav, CSc.","MicroStep-MIS, spol. s r.o.","14,008.00 €",0.00 €,Aplikovaný výskum,A,
,Inteligentné riadenie tokov práce v cloude pre dynamické a metrikami optimalizované nasadzovanie aplikácií,APVV-20-0571,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2023,"doc. Ing. Hluchý Ladislav, CSc.","Ústav informatiky SAV, v. v. i.","41,134.00 €",0.00 €,Aplikovaný výskum,A,
Univerzita Pavla Jozefa Šafárika v Košiciach,Zelené ambície pre udržateľný rozvoj (Európska zelená dohoda v kontexte medzinárodného a vnútroštátneho práva),APVV-20-0576,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,"prof. JUDr. Klučka Ján , CSc.",Univerzita Pavla Jozefa Šafárika v Košiciach - Právnická fakulta ,"20,392.00 €",0.00 €,Základný výskum,A,
Univerzita Pavla Jozefa Šafárika v Košiciach,Možné svety a modality: súčasné filozofické prístupy,APVV-20-0583,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"prof. PhDr. Andreanský Eugen, PhD.",Univerzita Pavla Jozefa Šafárika v Košiciach - Filozofická fakulta ,"20,611.00 €",0.00 €,Základný výskum,A,
,Neuro-gliový multi-bunkový model pre šírenie tau patológie,APVV-20-0585,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"RNDr. Žilková Monika, PhD.","Neuroimunologický ústav SAV, v. v. i.","29,096.00 €",0.00 €,Základný výskum,A,
,Mapovanie rozmiestnenia a mobility populácie na Slovensku s využitím lokalizačných údajov mobilnej siete,APVV-20-0586,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,"Mgr. Rosina Konštantín, PhD.","Geografický ústav SAV, v. v. i.","16,483.00 €",0.00 €,Základný výskum,A,
,Mikrobiálne enzýmy rozkladu komplexných štruktúr rastlinných xylánov,APVV-20-0591,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Mgr. Puchart Vladimír, PhD.","Chemický ústav SAV, v. v. i.","11,810.00 €",0.00 €,Základný výskum,A,
,Nanokompozity na báze elastomérnych zmesí so zvýšenou odolnosťou voči difúzii plynov vrátane vodíka,APVV-20-0593,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2023,"prof. Ing. Chodák Ivan, DrSc.","Ústav polymérov SAV, v. v. i.","26,000.00 €",0.00 €,Aplikovaný výskum,A,
,Nanokompozity na báze elastomérnych zmesí so zvýšenou odolnosťou voči difúzii plynov vrátane vodíka,APVV-20-0593,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2023,"prof. Ing. Chodák Ivan, DrSc.",VIPO a.s.,"19,916.00 €",0.00 €,Aplikovaný výskum,A,
Univerzita Komenského v Bratislave,Úloha slovenčiny v Uhorsku v ranom novoveku ,APVV-20-0598,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"prof. Mgr. Homza Martin, PhD.",Univerzita Komenského v Bratislave - Filozofická fakulta ,"13,393.00 €",0.00 €,Základný výskum,A,
Univerzita Konštantína Filozofa v Nitre,Intervenčný program v prírodných vedách a matematike,APVV-20-0599,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"doc. PaedDr. Valovičová Ľubomíra, PhD.",Univerzita Konštantína Filozofa v Nitre - Fakulta prírodných vied ,"10,654.00 €",0.00 €,Základný výskum,A,
,Výskum a vývoj modulárneho systému stredne veľkých hybridných energetických zdrojov na báze ekologického energetického mixu optimalizovaného pre užívateľa a lokalitu.,APVV-20-0601,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2023,"doc. Ing. Špirková Daniela , CSc.",MS THERM s.r.o.,"64,415.00 €",0.00 €,Aplikovaný výskum,A,
Žilinská univerzita v Žiline,Vývoj nástrojov na posudzovanie rizík pre účely vybraných podnikov a profesií v Slovenskej republike v súlade s požiadavkami EÚ,APVV-20-0603,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2023,"doc. Ing. Makovická Osvaldová Linda, PhD.",Žilinská univerzita v Žiline - Fakulta bezpečnostného inžinierstva ,"28,575.00 €",0.00 €,Aplikovaný výskum,A,
Technická univerzita v Košiciach,Výskum behaviorálnych vzorov v rozsiahlych dátach verejného a komerčného obstarávania s negatívnym dopadom na výkonnosť procesov obstarávania,APVV-20-0608,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2023,"doc. Ing. Delina Radoslav, PhD.",Technická univerzita v Košiciach - Ekonomická fakulta ,"29,628.00 €",0.00 €,Základný výskum,A,
Prešovská univerzita v Prešove,Epidémie na území Slovenska v 17.-19. storočí,APVV-20-0613,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2025,"Dr.h.c. prof. PhDr. Kónya Peter, PhD.","Prešovská univerzita v Prešove - Filozofická fakulta , Gréckokatolícka teologická fakulta , Fakulta zdravotníckych odborov ","16,534.00 €",0.00 €,Základný výskum,A,
,Molekulové dráhy indukované traumatickým poškodením mozgu: identifikácia nových biomarkerov a potenciálnych terapeutických cieľov pre neurodegeneráciu,APVV-20-0615,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,"doc. RNDr. Filipčík Peter, CSc.","Neuroimunologický ústav SAV, v. v. i.","23,147.00 €",0.00 €,Základný výskum,A,
Univerzita Komenského v Bratislave,Molekulové dráhy indukované traumatickým poškodením mozgu: identifikácia nových biomarkerov a potenciálnych terapeutických cieľov pre neurodegeneráciu,APVV-20-0615,https://site.apvv.sk/Grant/Grant/Detail/103,APVV-20,APVV,2021,2024,"doc. RNDr. Filipčík Peter, CSc.",Univerzita Komenského v Bratislave - Fakulta telesnej výchovy a športu ,"22,693.00 €",0.00 €,Základný výskum,A,
