ROK,EPC_KOD,EPC_SKUPINA,VS_ID_CREPC,VS_KOD,FAKULTA_CREPC,KATEDRA_CREPC,VS_NAZOV,FAKULTA_NAZOV,OBLAST_VYSKUMU_KOD,OBLAST_VYSKUMU_KOD2,OBLAST_VYSKUMU_KOD3,OBLAST_VYSKUMU_KOD4,OBLAST_VYSKUMU_KOD5,PODIEL,AUTORI_VSETCI,AUTORI_VS,ISBN,ISSN,ISSN2,ISSN3,ISMN,DOI,PRACOVISKO_UVEDENE,VYDAVATEL,ZDROJOVY_DOKUMENT,JAZYK,ROZSAH,ID v CREPC,CCC,SCOPUS,WOS CC,IF,SJR,SNIP,CiteScore,JCR,JCR DISCIPLINA,SCIMAGO,SCIMAGO DISCIPLINA,upraveny kod vs,verejna skola,pocetnost,skupina_07711,skupina 077 12,WOS kvartil,WoS bonus,mnozina,zaklad 07711,zaklad 07712,patenty,vaha_kvartil,PP_07712,PP_07711,techvahacelkova,,,,,,,,
2021,AED,D,24780,716000000,PFA,UKFPFAKTV,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,210,NULL,NULL,NULL,NULL,80.00000,2,2,9788055817262,NULL,NULL,NULL,NULL,NULL,neuvedené,Katedra telesnej výchovy a športu,Šport a rekreácia 2021,slo,s. 166-174,315552,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2021,AED,D,24780,716000000,PFA,UKFPFAKTV,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,210,NULL,NULL,NULL,NULL,50.00000,1,1,9788055817262,NULL,NULL,NULL,NULL,NULL,neuvedené,Katedra telesnej výchovy a športu,Šport a rekreácia 2021,slo,s. 51-60,313717,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2021,AED,D,24780,716000000,PFA,UKFPFAKTV,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,210,NULL,NULL,NULL,NULL,80.00000,2,2,9788055817262,NULL,NULL,NULL,NULL,NULL,neuvedené,Katedra telesnej výchovy a športu,Šport a rekreácia 2021,slo,s. 247-252,422025,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2021,AED,D,24780,716000000,PFA,UKFPFAKTV,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,210,NULL,NULL,NULL,NULL,80.00000,2,2,9788055817262,NULL,NULL,NULL,NULL,NULL,neuvedené,Katedra telesnej výchovy a športu,Šport a rekreácia 2021,slo,s. 231-239,422017,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2021,AED,D,24780,716000000,PFA,UKFPFAKTV,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,210,NULL,NULL,NULL,NULL,66.00000,2,2,9788055817262,NULL,NULL,NULL,NULL,NULL,neuvedené,Katedra telesnej výchovy a športu,Šport a rekreácia 2021,slo,s. 41-50,313713,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2021,AED,D,24780,716000000,PFA,UKFPFAKTV,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,210,NULL,NULL,NULL,NULL,90.00000,2,2,9788055817262,NULL,NULL,NULL,NULL,NULL,uvedené,Katedra telesnej výchovy a športu,Šport a rekreácia 2021,slo,s. 95-101,314016,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2021,AED,D,24780,716000000,PFA,UKFPFAKTV,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,210,NULL,NULL,NULL,NULL,80.00000,1,1,9788055817262,NULL,NULL,NULL,NULL,NULL,neuvedené,Katedra telesnej výchovy a športu,Šport a rekreácia 2021,slo,s. 175-182,315551,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2021,ACD,D,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788055816623,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,Iniciačné kapitoly z populárnej kultúry,slo,s. 15-42,313714,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,O,NU,1,M6,2,0,0,1,0,2,1,,,,,,,,
2021,ACD,D,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788055816623,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,Iniciačné kapitoly z populárnej kultúry,slo,s. 65-96,313718,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,O,NU,1,M6,2,0,0,1,0,2,1,,,,,,,,
2021,ACD,D,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788055816623,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,Iniciačné kapitoly z populárnej kultúry,slo,s. 97-119,313705,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,O,NU,1,M6,2,0,0,1,0,2,1,,,,,,,,
2021,ACD,D,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788055816623,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,Iniciačné kapitoly z populárnej kultúry,slo,s. 43-64,313715,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,O,NU,1,M6,2,0,0,1,0,2,1,,,,,,,,
2021,AED,D,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788057201250,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita sv. Cyrila a Metoda v Trnave,Lingvistika a literatúra vo výskume anglistov,slo,s. 71-79,424066,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2021,AED,D,24780,716000000,FFA,UKFFFAKAA,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,50.00000,1,1,9788057201250,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita sv. Cyrila a Metoda v Trnave,Lingvistika a literatúra vo výskume anglistov,slo,s. 24-33,313783,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2021,AFC,D,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,2,2,9785001482062,NULL,NULL,NULL,NULL,NULL,neuvedené,Sibirskij gosudarstvennyj universitet putej soobščenija,Vostok - Zapad,rus,s. 80-85,313792,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKPE,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788088203223,NULL,NULL,NULL,NULL,NULL,uvedené,Czech Institute of Academic Education,"International Academic Conference on Teaching, Learning and E-learning",eng,s. 15-24,314040,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2021,ABD,A1,24780,716000000,FFA,UKFFFAKAE 06.2022,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,60,NULL,NULL,NULL,NULL,12.00000,1,1,9788022418812,NULL,NULL,NULL,NULL,NULL,uvedené,"Veda, vydavateľstvo Slovenskej akadémie vied; Ústav výskumu sociálnej komunikácie",Analýza diskurzov o tradičných a alternatívnych rodičovstvách na Slovensku,slo,s. 75-103,314099,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A1,A1,NU,1,M5,0.1,0.1,0,1,0.1,0.1,1,,,,,,,,
2021,ABD,A1,24780,716000000,FFA,UKFFFAKAE 06.2022,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788022418812,NULL,NULL,NULL,NULL,NULL,uvedené,"Veda, vydavateľstvo Slovenskej akadémie vied; Ústav výskumu sociálnej komunikácie",Analýza diskurzov o tradičných a alternatívnych rodičovstvách na Slovensku,slo,s. 33-53,416381,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A1,A1,NU,1,M6,0.1,0.1,0,1,0.1,0.1,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKPE,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788087952344,NULL,NULL,NULL,NULL,NULL,neuvedené,Magnanimitas akademické sdružení,QUAERE 2021,cze,s. 685-690,417810,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKHU,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788087952344,NULL,NULL,NULL,NULL,NULL,uvedené,Magnanimitas akademické sdružení,QUAERE 2021,slo,s. 949-953,314132,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKHU,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788087952344,NULL,NULL,NULL,NULL,NULL,uvedené,Magnanimitas akademické sdružení,QUAERE 2021,slo,s. 545-550,314138,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKPE,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788087952344,NULL,NULL,NULL,NULL,NULL,uvedené,Magnanimitas akademické sdružení,QUAERE 2021,slo,s. 527-534,314130,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKHU,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788087952344,NULL,NULL,NULL,NULL,NULL,uvedené,Magnanimitas akademické sdružení,QUAERE 2021,slo,s. 585-589,314147,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKHU,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788087952344,NULL,NULL,NULL,NULL,NULL,uvedené,Magnanimitas akademické sdružení,QUAERE 2021,cze,s. 615-620,314142,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,FPV,UKFFPVKBG,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,130,NULL,NULL,NULL,NULL,95.00000,5,5,9788087952344,NULL,NULL,NULL,NULL,NULL,uvedené,Magnanimitas akademické sdružení,QUAERE 2021,eng,s. 276-282,419363,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M1,4,4,0,1,4,4,1,,,,,,,,
2021,AFG,D,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,60.00000,1,1,9789727781829,NULL,NULL,NULL,NULL,NULL,neuvedené,University of Évora,IENE  2020,eng,s. 45-46,314306,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M2,1,1,0,1,1,1,1,,,,,,,,
2021,AFD,D,24780,716000000,FFA,UKFFFAKSJ,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788055527369,NULL,NULL,NULL,NULL,NULL,neuvedené,Prešovská univerzita v Prešove,Varia 26,slo,s. 98-107,316648,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2021,AFD,D,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788055527369,NULL,NULL,NULL,NULL,NULL,neuvedené,Prešovská univerzita v Prešove,Varia 26,slo,s. 73-97,316646,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2021,AFD,D,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788055527369,NULL,NULL,NULL,NULL,NULL,neuvedené,Prešovská univerzita v Prešove,Varia 26,slo,s. 57-60,316647,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2021,AEC,D,24780,716000000,FFA,UKFFFAKMK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,30.00000,1,1,9781799882312,NULL,NULL,NULL,NULL,10.4018/978-1-7998-8231-2.ch022,uvedené,IGI Global,Handbook of Research on the Impacts and Implications of COVID-19 on the Tourism Industry,eng,s. 461-477,314635,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2021,AEC,D,24780,716000000,FSS,UKFFSSKCR,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,80,NULL,NULL,NULL,NULL,100.00000,2,2,9781799882312,NULL,NULL,NULL,NULL,10.4018/978-1-7998-8231-2.ch022,uvedené,IGI Global,Handbook of Research on the Impacts and Implications of COVID-19 on the Tourism Industry,eng,s. 823-842,314853,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,FSS,UKFFSSKCR,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,10,NULL,NULL,NULL,NULL,5.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,uvedené,IATED,EDULEARN21,eng,s. 6738-6746,432726,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,1,M5,4,4,0,1,2,2,0.5,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKLI,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,15.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,uvedené,IATED,EDULEARN21,eng,s. 6738-6746,432726,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,1,M5,4,4,0,1,2,2,0.5,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKTT,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,2,2,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,uvedené,IATED,EDULEARN21,eng,s. 10747-10756,422221,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M5,4,4,0,10,40,40,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKTT,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,2,2,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,uvedené,IATED,EDULEARN21,eng,s. 4855-4865,422865,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M5,4,4,0,10,40,40,1,,,,,,,,
2021,AFC,D,24780,716000000,FSS,UKFFSSUML,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,10,NULL,NULL,NULL,NULL,100.00000,2,2,9788409312672,23401117,NULL,NULL,NULL,10.21125/inted.2021.0638,neuvedené,IATED,EDULEARN21,eng,s. 2990-2995,317852,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M5,4,4,0,10,40,40,1,,,,,,,,
2021,AFC,D,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,10,NULL,NULL,NULL,NULL,34.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,uvedené,IATED,EDULEARN21,eng,s. 4837-4885,318221,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,1,M5,4,4,0,1,2,2,0.5,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKTT,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,33.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,uvedené,IATED,EDULEARN21,eng,s. 4837-4885,318221,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,1,M5,4,4,0,1,2,2,0.5,,,,,,,,
2021,AFC,D,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,100.00000,3,3,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021.1972,neuvedené,IATED,EDULEARN21,eng,s. 9765-9769,417508,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M2,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKTT,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,2,2,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,neuvedené,IATED,EDULEARN21,eng,s. 6431-6436,415267,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M5,4,4,0,10,40,40,1,,,,,,,,
2021,AFC,D,24780,716000000,FSS,UKFFSSUML,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,10,NULL,NULL,NULL,NULL,100.00000,2,2,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021.0584,neuvedené,IATED,EDULEARN21,eng,s. 2679-2685,317851,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M5,4,4,0,10,40,40,1,,,,,,,,
2021,AFC,D,24780,716000000,FSS,UKFFSSUML,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,uvedené,IATED,EDULEARN21,eng,s. 4040-4047,447984,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,FFA,UKFFFAKAA,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021.2450,uvedené,IATED,EDULEARN21,eng,s. 11717-11722,414293,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,FSV,UKFFSVKPV,Univerzita Konštantína Filozofa v Nitre,Fakulta sociálnych vied a zdravotníctva,60,NULL,NULL,NULL,NULL,50.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,uvedené,IATED,EDULEARN21,eng,s. 1375-1380,315884,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKTT,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,2,2,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,uvedené,IATED,EDULEARN21,eng,s. 11695-11700,315798,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M5,4,4,0,10,40,40,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKTT,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,2,2,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,neuvedené,IATED,EDULEARN21,eng,s. 6419-6424,415271,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M5,4,4,0,10,40,40,1,,,,,,,,
2021,AFC,D,24780,716000000,FFA,UKFFFAKZU,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,45.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021.1594,neuvedené,IATED,EDULEARN21,eng,s. 7814-7823,433740,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKPE,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021.0130,uvedené,IATED,EDULEARN21,eng,s. 439-447,439030,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,FPV,UKFFPVKMA,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,240,NULL,NULL,NULL,NULL,20.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,neuvedené,IATED,EDULEARN21,eng,s. 7376-7383,316012,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M1,4,4,0,10,40,40,1,,,,,,,,
2021,AFC,D,24780,716000000,FSS,UKFFSSUSJ,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,neuvedené,IATED,EDULEARN21,eng,s. 5701-5704,315829,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M6,4,4,0,10,40,40,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKAP,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,80.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,neuvedené,IATED,EDULEARN21,eng,s. 2181-2185,315156,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M5,4,4,0,10,40,40,1,,,,,,,,
2021,AFC,D,24780,716000000,FFA,UKFFFAKRO,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,33.00000,1,1,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021.1230,uvedené,IATED,EDULEARN21,eng,s. 6099-6108,455648,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,1,M5,4,4,0,1,2,2,0.5,,,,,,,,
2021,AFC,D,24780,716000000,FFA,UKFFFAKGE,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,67.00000,2,2,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021.1230,uvedené,IATED,EDULEARN21,eng,s. 6099-6108,455648,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,1,M5,4,4,0,1,2,2,0.5,,,,,,,,
2021,AFC,D,24780,716000000,FFA,UKFFFAKAA,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,100.00000,2,2,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021.1624,uvedené,IATED,EDULEARN21,eng,s. 7984-7993,449557,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2021,AFC,D,24780,716000000,PFA,UKFPFAKPE,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,2,2,9788409312672,23401117,NULL,NULL,NULL,10.21125/edulearn.2021,uvedené,IATED,EDULEARN21,eng,s. 1492-1499,419341,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
